trade_date,exchange,symbol,candidate_start_row,entry_row,exit_row,entry_timestamp_ms,entry_price,exit_price,spread_bps,l1_imbalance,l25_imbalance,volume_delta_lookback,l1_l5_bid_depth_slope,l1_l5_ask_depth_slope,l1_l5_depth_concentration,l25_order_imbalance,microprice_l1_minus_mid_bps,microprice_l25_minus_mid_bps,spread_mean_lookback_bps,trade_qty_sum_lookback,trade_qty_accel_lookback,minute_of_day,forward_return_bps,abs_forward_return_bps,label_side,move_candidate,phase464_split,source_event_mid_return_1,source_event_mid_return_3,source_event_mid_return_5,source_event_l1_ofi_1,source_event_l25_ofi_1,source_event_l1_ofi_3,source_event_l25_ofi_3,source_event_l25_replenishment_count_5,source_event_l25_withdrawal_count_5,source_event_spread_change_3_bps,source_event_spread_vol_5_bps,source_event_distinct_history_rows
2026-01-01,NSE,AXISBANK,0,20,500,1784030496,1316.6,1317.395,1.519064256418392,0.34980988593155893,0.016579259008627983,300.0,113.80000000000003,161.90000000000003,0.11764705882352941,0.029411764705882353,0.2660290195256664,0.046908498613052324,1.519064256418392,315.0,15.0,933,6.038280419262288,6.038280419262288,long,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-01,NSE,AXISBANK,5000,20,500,1789273672,1317.4699999999998,1318.0625,1.518061132322144,0.3497142857142857,0.03966437833714721,340.0,132.00000000000003,173.9,0.11766289714593431,0.02631578947368421,0.26574754375896015,0.11268488570082491,1.5180611323221445,357.0,17.0,1021,4.497256104504848,4.497256104504848,long,1,train,3.4168046043326457,6.607929515417673,-12.678690892000883,16.0,47.0,30.0,162.0,4.0,1.0,-0.0010031240962480314,0.0009664597178596319,9.0
2026-01-01,NSE,AXISBANK,10000,20,500,1794516648,1317.365,1318.19,1.518182128717691,0.34838709677419355,0.01929371231696813,280.0,112.30000000000003,158.4,0.11766494375190027,0.029411764705882353,0.2647992084983153,0.05427684212736849,1.5181821287176909,294.0,14.0,1108,6.262501280966516,6.262501280966516,long,1,train,-0.683135287352647,-0.7969820944673567,4.784561813879647,-4.0,12.0,-36.0,-148.0,3.0,2.0,0.00012099639554707942,0.00021961665729977603,9.0
2026-01-01,NSE,AXISBANK,20000,20,500,1805009200,1317.8975,1318.4,1.5175687031809793,0.34928848641655885,0.02572513812154696,280.0,113.50000000000001,156.70000000000002,0.1176291330184367,0.029411764705882353,0.2653779467999726,0.0727206553484856,1.5175687031809797,294.0,14.0,1283,3.8128913667417574,3.8128913667417574,long,1,train,0.6260362797508133,-1.2518374508034606,3.81434573533416,-18.0,80.0,6.0,34.0,2.0,3.0,0.00018997493540595656,0.0002588539012725698,9.0
2026-01-01,NSE,HCLTECH,0,20,500,1784040975,1218.0,1218.63,2.4630541871936114,-0.29733163913595934,-0.2983378561736771,300.0,96.50000000000001,178.70000000000002,0.11764705882352941,-0.2857142857142857,-0.3666378370251458,-1.037101102906229,2.463054187193612,315.0,15.0,934,5.172413793104344,5.172413793104344,long,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-01,NSE,HCLTECH,5000,20,500,1798066541,1218.7350000000001,1219.0124999999998,2.461568757768953,-0.29044585987261146,-0.2895273716422985,300.0,97.70000000000002,176.70000000000002,0.11762940735183795,-0.2857142857142857,-0.3579321918194203,-1.00545798633293,2.4615687577689527,315.0,15.0,1167,2.276951100934089,2.276951100934089,long,1,train,0.9231735012293134,4.987162673858629,-11.310409264699489,6.0,48.0,0.0,2.0,3.0,2.0,-0.0012276243827882283,0.0005667676698598413,9.0
2026-01-01,NSE,HCLTECH,10000,20,500,1812105807,1218.63,1219.5300000000002,2.461780852268158,-0.2906208718626156,-0.2922398589065256,280.0,93.50000000000001,171.20000000000002,0.11766536964980545,-0.2647058823529412,-0.35819562665321353,-1.0156456370877698,2.4617808522681575,294.0,14.0,1401,7.385342556806339,7.385342556806339,long,1,train,0.18463697293867284,-0.8615490652194133,1.9082442306396128,2.0,4.0,8.0,46.0,2.0,3.0,0.00021209449920478463,9.929816905213454e-05,9.0
2026-01-01,NSE,HCLTECH,20000,20,500,1840212439,1219.0124999999998,1220.1374999999998,2.461008398190786,-0.2968553459119497,-0.2986903962390866,300.0,97.30000000000001,180.70000000000005,0.11764705882352941,-0.2857142857142857,-0.3657418022502839,-1.0376459982846409,2.4610083981907858,315.0,15.0,430,9.228781493216847,9.228781493216847,long,1,train,0.9229633275882119,-1.2303528036671973,3.1387705866399886,-10.0,-87.0,-18.0,-131.0,3.0,2.0,0.0003027908582562411,0.00033307647494266996,9.0
2026-01-01,NSE,HDFCBANK,0,20,500,1784030424,815.5999999999999,816.4812,1.2260912211871353,-0.5784919653893696,-0.5781224220425673,300.0,59.70000000000001,223.0,0.11764705882352941,-0.4722222222222222,-0.3550808734634493,-1.3233085201590833,1.2260912211871355,315.0,15.0,933,10.804315841099013,10.804315841099013,long,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-01,NSE,HDFCBANK,5000,20,500,1786798883,815.6675,816.1587999999999,1.2259897568558602,-0.5685019206145967,-0.5694753033669459,280.0,58.699999999999996,214.3,0.11764705882352941,-0.4722222222222222,-0.3489355461835857,-1.303530989340172,1.2259897568558602,294.0,14.0,979,6.02328767543037,6.02328767543037,long,1,train,0.8276115743024663,-19.730080266248464,-16.844874167087507,24.0,172.0,2.0,12.0,1.0,4.0,0.0024188876308366414,0.0011525451013976,9.0
2026-01-01,NSE,HDFCBANK,10000,20,500,1789567691,816.21875,816.3275000000001,1.2263869213995797,-0.5678073510773131,-0.5686971235194586,300.0,59.49999999999999,216.30000000000004,0.11766462595191877,-0.4722222222222222,-0.3486176020228236,-1.3001961270879439,1.22638692139958,315.0,15.0,1026,1.3323634136081786,1.3323634136081786,long,0,train,1.0568136914050559,6.758268534666169,-10.922014041663527,40.0,295.0,-4.0,-29.0,2.0,3.0,0.00039716454371951926,0.0003723535277288264,9.0
2026-01-01,NSE,HDFCBANK,20000,20,500,1795105757,816.4775,816.6461999999999,1.2247734934523333,-0.5710491367861886,-0.5725177304964539,280.0,56.20000000000001,207.00000000000009,0.11766546706305743,-0.5,-0.350167953578324,-1.3091545011143562,1.224773493452333,294.0,14.0,1118,2.066192883452935,2.066192883452935,long,1,train,-0.0453164138988224,4.135319920600185,3.9514552995447056,68.0,512.0,4.0,27.0,1.0,4.0,-0.0005064830225696149,0.00025116659381949774,9.0
2026-01-01,NSE,ICICIBANK,0,20,500,1784030475,1402.3000000000002,1403.0725,1.426228339157423,-0.37670384138785623,-0.37650951199338295,300.0,88.00000000000003,194.0,0.11766423357664234,-0.2857142857142857,-0.2689661384044591,-1.002418594432844,1.4262283391574229,315.0,15.0,933,5.508806959992933,5.508806959992933,long,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-01-01,NSE,ICICIBANK,5000,20,500,1787727321,1403.1925,1403.7175000000002,1.425321187221607,-0.354577056778679,-0.35524280853696255,320.0,97.30000000000003,204.40000000000003,0.11764705882352941,-0.3055555555555556,-0.2529862432090005,-0.9451433765837928,1.4253211872216067,336.0,16.0,995,3.741468116456516,3.741468116456516,long,1,train,3.047552512361204,6.3645439634880345,-13.984197500989684,-4.0,-26.0,-2.0,-21.0,4.0,1.0,-0.0009071519358161417,0.0011946279803194545,9.0
2026-01-01,NSE,ICICIBANK,10000,20,500,1791424067,1403.0425,1404.04,1.4254735690459706,-0.37257438551099614,-0.3719564841996201,280.0,85.00000000000003,185.30000000000004,0.11764705882352941,-0.3235294117647059,-0.2658914429318874,-0.9898301354678503,1.4254735690459703,294.0,14.0,1057,7.109549425622855,7.109549425622855,long,1,train,-0.5879732739419639,-1.0689908904166103,4.706276639931362,10.0,78.0,18.0,143.0,3.0,2.0,0.00015238182436361214,0.00018317607620000053,9.0
2026-01-01,NSE,ICICIBANK,20000,20,500,1798817809,1403.4775,1404.3474999999999,1.425031751489037,-0.374845869297164,-0.376501563271351,300.0,88.3,195.20000000000005,0.11762997386000582,-0.2857142857142857,-0.267413365711999,-1.0015796732607865,1.425031751489037,315.0,15.0,1180,6.198888118975123,6.198888118975123,long,1,train,-1.656325024400145,2.2983918383910793,2.886522257402755,-26.0,-205.0,-22.0,-169.0,2.0,2.0,-0.00032752813470704467,0.00022491376411905005,9.0
2026-01-01,NSE,INFY,0,20,500,1784030475,1101.6999999999998,1102.3449999999998,1.8153762367254742,-0.715527950310559,-0.179210875331565,300.0,158.60000000000002,122.8,0.11762984637893197,-0.17142857142857143,-0.6502840250961235,-0.6075836401629952,1.8153762367254747,315.0,15.0,933,5.854588363438159,5.854588363438159,long,1,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
