trade_month,trade_date,feed_profile,source_event_bar_id,symbol,regime_code,close_mid_price,spread_bps,taker_round_trip_cost_floor_bps,avg_event_intensity_proxy,shock_bar,bar_return,abs_bar_return_bps,book_dislocation_score,event_window_score,next_bar_return,side,gross_return,cost_return,net_return,gross_pnl_inr,cost_pnl_drag_inr,net_pnl_inr,candidate_id,family_id,split
2026-02,2026-02-13,disconnect_scenario,4,GOLDBEES,D20,114.03,2.6308866087872613,10.89900660878726,166.7,True,-0.02027665607010909,202.7665607010909,0.7001665796144197,95.2936523228172,0.02122248531088311,1.0,0.02122248531088311,0.001089900660878726,0.020132584650004386,2122.248531088311,108.9900660878726,2013.2584650004385,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,disconnect_scenario,5,GOLDBEES,D20,116.45,2.576212966938698,10.844332966938698,166.3,True,0.017030567685589526,170.30567685589526,0.6403614413238305,80.40412138778632,0.010991841992271434,-1.0,-0.010991841992271434,0.0010844332966938697,-0.012076275288965304,-1099.1841992271434,108.44332966938697,-1207.6275288965303,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,good_retail,4,GOLDBEES,D20,114.17,2.62766050626269,10.895780506262689,165.9,True,-0.026600733225338957,266.00733225338956,0.7032287803139947,124.93501922242245,0.01567837435403341,1.0,0.01567837435403341,0.001089578050626269,0.014588796303407139,1567.8374354033408,108.95780506262689,1458.879630340714,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,good_retail,5,GOLDBEES,D20,115.96,2.5870989996551517,10.85521899965515,166.4,True,0.01898066783831287,189.8066783831287,0.6474285189082616,89.53144922551222,0.013970334598137235,-1.0,-0.013970334598137235,0.001085521899965515,-0.01505585649810275,-1397.0334598137235,108.55218999655149,-1505.5856498102748,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,ideal_research,4,GOLDBEES,D20,114.17,2.62766050626269,10.895780506262689,165.9,True,-0.026600733225338957,266.00733225338956,0.7032287803139947,124.93501922242245,0.01567837435403341,1.0,0.01567837435403341,0.001089578050626269,0.014588796303407139,1567.8374354033408,108.95780506262689,1458.879630340714,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,ideal_research,5,GOLDBEES,D20,115.96,2.5870989996551517,10.85521899965515,166.4,True,0.01898066783831287,189.8066783831287,0.6474285189082616,89.53144922551222,0.013970334598137235,-1.0,-0.013970334598137235,0.001085521899965515,-0.01505585649810275,-1397.0334598137235,108.55218999655149,-1505.5856498102748,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,normal_retail,4,GOLDBEES,D20,114.17,2.62766050626269,10.895780506262689,165.9,True,-0.026600733225338957,266.00733225338956,0.7032287803139947,124.93501922242245,0.01567837435403341,1.0,0.01567837435403341,0.001089578050626269,0.014588796303407139,1567.8374354033408,108.95780506262689,1458.879630340714,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-13,normal_retail,5,GOLDBEES,D20,115.96,2.5870989996551517,10.85521899965515,166.4,True,0.01898066783831287,189.8066783831287,0.6474285189082616,89.53144922551222,0.013970334598137235,-1.0,-0.013970334598137235,0.001085521899965515,-0.01505585649810275,-1397.0334598137235,108.55218999655149,-1505.5856498102748,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-27,stressed_retail,0,GOLDBEES,D07,114.95,2.6098303610266322,10.877950361026631,179.1,True,-0.019197952218430014,191.97952218430015,0.671124646995638,91.65770825765131,0.016441931274467247,1.0,0.016441931274467247,0.001087795036102663,0.015354136238364584,1644.1931274467247,108.7795036102663,1535.4136238364583,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-02,2026-02-27,stressed_retail,5,GOLDBEES,D07,115.31,2.601682421299082,10.869802421299081,174.7,True,0.021708311181995343,217.08311181995344,0.6480409809110348,103.22675316566684,-0.003642355389818719,-1.0,0.003642355389818719,0.0010869802421299081,0.0025553751476888108,364.2355389818719,108.69802421299082,255.53751476888107,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-03,2026-03-13,disconnect_scenario,3,GOLDBEES,D07,115.15,2.605297438124284,10.873417438124283,190.0,True,-0.02982559609065627,298.2559609065627,0.7040664123217819,144.06895229953446,-0.03352149370386448,1.0,-0.03352149370386448,0.0010873417438124284,-0.03460883544767691,-3352.149370386448,108.73417438124285,-3460.8835447676906,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-03,2026-03-13,good_retail,3,GOLDBEES,D07,116.58,2.5733401955739525,10.841460195573951,182.1,True,-0.01827368421052633,182.73684210526332,0.6840755046231857,87.81703389684661,-0.04743523760507806,1.0,-0.04743523760507806,0.0010841460195573952,-0.04851938362463546,-4743.523760507806,108.41460195573953,-4851.938362463546,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-03,2026-03-13,ideal_research,3,GOLDBEES,D07,116.58,2.5733401955739525,10.841460195573951,182.1,True,-0.01827368421052633,182.73684210526332,0.6840755046231857,87.81703389684661,-0.04743523760507806,1.0,-0.04743523760507806,0.0010841460195573952,-0.04851938362463546,-4743.523760507806,108.41460195573953,-4851.938362463546,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-03,2026-03-13,normal_retail,3,GOLDBEES,D07,115.79,2.590897314103216,10.859017314103216,186.0,True,-0.025336700336700213,253.36700336700213,0.6958868331826813,122.05435134709575,-0.04292253217030839,1.0,-0.04292253217030839,0.0010859017314103216,-0.04400843390171871,-4292.25321703084,108.59017314103217,-4400.843390171872,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-03,2026-03-13,stressed_retail,3,GOLDBEES,D07,115.79,2.590897314103216,10.859017314103216,186.0,True,-0.025336700336700213,253.36700336700213,0.6958868331826813,122.05435134709575,-0.04292253217030839,1.0,-0.04292253217030839,0.0010859017314103216,-0.04400843390171871,-4292.25321703084,108.59017314103217,-4400.843390171872,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-01,disconnect_scenario,5,GOLDBEES,D05,119.47,2.511090650372336,10.779210650372335,149.3,True,0.020500555223370576,205.00555223370577,0.6425925260618138,95.3332939190338,0.0041014480622749705,-1.0,-0.0041014480622749705,0.0010779210650372335,-0.005179369127312204,-410.14480622749704,107.79210650372336,-517.9369127312203,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-01,normal_retail,5,GOLDBEES,D05,119.69,2.506475060573005,10.774595060573004,151.7,True,0.02107148950691018,210.7148950691018,0.6339643403476516,98.34008802602126,0.0010025900242291996,-1.0,-0.0010025900242291996,0.0010774595060573005,-0.0020800495302865,-100.25900242291996,107.74595060573004,-208.00495302865002,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,disconnect_scenario,1,GOLDBEES,D07,118.87,2.523765458063287,10.791885458063287,179.1,True,0.024123373826139494,241.23373826139493,0.6284041695510388,116.09188961175606,-0.03365020610751246,-1.0,0.03365020610751246,0.0010791885458063288,0.032571017561706134,3365.020610751246,107.91885458063288,3257.1017561706135,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,disconnect_scenario,2,GOLDBEES,D07,114.87,2.6116479498563345,10.879767949856333,192.5,True,-0.028254800778275913,282.5480077827591,0.7103729570134247,136.7394670941818,-0.014973448245843124,1.0,-0.014973448245843124,0.0010879767949856334,-0.016061425040828758,-1497.3448245843124,108.79767949856334,-1606.1425040828758,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,good_retail,1,GOLDBEES,D07,118.87,2.523765458063287,10.791885458063287,179.1,True,0.024123373826139494,241.23373826139493,0.6284041695510388,116.09188961175606,-0.03365020610751246,-1.0,0.03365020610751246,0.0010791885458063288,0.032571017561706134,3365.020610751246,107.91885458063288,3257.1017561706135,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,good_retail,2,GOLDBEES,D07,114.87,2.6116479498563345,10.879767949856333,192.5,True,-0.028254800778275913,282.5480077827591,0.7103729570134247,136.7394670941818,-0.014973448245843124,1.0,-0.014973448245843124,0.0010879767949856334,-0.016061425040828758,-1497.3448245843124,108.79767949856334,-1606.1425040828758,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,good_retail,4,GOLDBEES,D07,114.81,2.6130128037628375,10.881132803762837,178.4,True,0.0195364532457154,195.364532457154,0.6520001428766907,93.17662991936598,-0.001916209389426049,-1.0,0.001916209389426049,0.0010881132803762837,0.0008280961090497653,191.6209389426049,108.81132803762837,82.80961090497652,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,ideal_research,1,GOLDBEES,D07,118.87,2.523765458063287,10.791885458063287,179.1,True,0.024123373826139494,241.23373826139493,0.6284041695510388,116.09188961175606,-0.03365020610751246,-1.0,0.03365020610751246,0.0010791885458063288,0.032571017561706134,3365.020610751246,107.91885458063288,3257.1017561706135,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,ideal_research,2,GOLDBEES,D07,114.87,2.6116479498563345,10.879767949856333,192.5,True,-0.028254800778275913,282.5480077827591,0.7103729570134247,136.7394670941818,-0.014973448245843124,1.0,-0.014973448245843124,0.0010879767949856334,-0.016061425040828758,-1497.3448245843124,108.79767949856334,-1606.1425040828758,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,ideal_research,4,GOLDBEES,D07,114.81,2.6130128037628375,10.881132803762837,178.4,True,0.0195364532457154,195.364532457154,0.6520001428766907,93.17662991936598,-0.001916209389426049,-1.0,0.001916209389426049,0.0010881132803762837,0.0008280961090497653,191.6209389426049,108.81132803762837,82.80961090497652,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,normal_retail,1,GOLDBEES,D07,118.87,2.523765458063287,10.791885458063287,179.1,True,0.024123373826139494,241.23373826139493,0.6284041695510388,116.09188961175606,-0.037183477748801264,-1.0,0.037183477748801264,0.0010791885458063288,0.03610428920299494,3718.3477748801265,107.91885458063288,3610.4289202994937,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,normal_retail,2,GOLDBEES,D07,114.45,2.621231979030119,10.889351979030119,183.0,True,-0.031807799678538085,318.07799678538083,0.6940239091168088,152.32828568118882,-0.01607688947138486,1.0,-0.01607688947138486,0.001088935197903012,-0.01716582466928787,-1607.688947138486,108.8935197903012,-1716.5824669287872,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,stressed_retail,1,GOLDBEES,D07,118.21,2.537856357330151,10.80597635733015,181.7,True,0.018437149995692348,184.3714999569235,0.6375339698444001,88.85622621010369,-0.02647830132814477,-1.0,0.02647830132814477,0.001080597635733015,0.025397703692411757,2647.830132814477,108.05976357330151,2539.7703692411756,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-04,2026-04-02,stressed_retail,2,GOLDBEES,D07,115.08,2.6068821689259396,10.875002168925938,191.2,True,-0.027876330461226506,278.7633046122651,0.7085227729037755,134.79418104276192,-0.015901981230448392,1.0,-0.015901981230448392,0.0010875002168925939,-0.016989481447340984,-1590.1981230448391,108.75002168925938,-1698.9481447340984,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-12,disconnect_scenario,3,GOLDBEES,D20,114.51,2.619858527639607,10.887978527639607,181.1,True,-0.021282051282051184,212.82051282051185,0.6934533344984918,101.73020375526266,0.011352720286437856,1.0,0.011352720286437856,0.0010887978527639606,0.010263922433673895,1135.2720286437857,108.87978527639606,1026.3922433673895,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-12,disconnect_scenario,5,GOLDBEES,D20,118.0,2.542372881356029,10.810492881356028,159.2,True,0.0170660230994657,170.66023099465698,0.6408392578171873,80.13913308350557,-0.01305084745762719,-1.0,0.01305084745762719,0.0010810492881356028,0.011969798169491588,1305.084745762719,108.10492881356028,1196.9798169491587,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-12,good_retail,5,GOLDBEES,D20,118.05,2.541296060991202,10.809416060991202,159.1,True,0.019342025731801993,193.42025731801994,0.6403638381366668,90.82472814774242,-0.013384159254553163,-1.0,0.013384159254553163,0.0010809416060991203,0.012303217648454042,1338.4159254553163,108.09416060991202,1230.3217648454042,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-12,ideal_research,5,GOLDBEES,D20,118.05,2.541296060991202,10.809416060991202,159.1,True,0.019342025731801993,193.42025731801994,0.6403638381366668,90.82472814774242,-0.013384159254553163,-1.0,0.013384159254553163,0.0010809416060991203,0.012303217648454042,1338.4159254553163,108.09416060991202,1230.3217648454042,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-12,normal_retail,3,GOLDBEES,D20,114.51,2.619858527639607,10.887978527639607,181.1,True,-0.021282051282051184,212.82051282051185,0.6934533344984918,101.73020375526266,0.011352720286437856,1.0,0.011352720286437856,0.0010887978527639606,0.010263922433673895,1135.2720286437857,108.87978527639606,1026.3922433673895,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
2026-06,2026-06-12,normal_retail,5,GOLDBEES,D20,118.0,2.542372881356029,10.810492881356028,159.2,True,0.0170660230994657,170.66023099465698,0.6408392578171873,80.13913308350557,-0.01305084745762719,-1.0,0.01305084745762719,0.0010810492881356028,0.011969798169491588,1305.084745762719,108.10492881356028,1196.9798169491587,P92_SHOCK_EXHAUSTION_REVERSAL_E0_95_M0_95,P92_SHOCK_EXHAUSTION_REVERSAL,train
