trade_month,trade_date,feed_profile,symbol,regime_code,bar_source_events,source_event_bar_id,source_events_in_bar,first_source_sequence,last_source_sequence,first_callback_received_utc_ms,last_callback_received_utc_ms,open_mid_price,close_mid_price,avg_spread,avg_l1_imbalance,avg_l5_imbalance,avg_microprice_dev,avg_event_intensity_proxy,is_market_shock_bar,is_symbol_shock_bar,bar_return,next_bar_return,spread_cross_bps,one_way_cost_hurdle_bps,symbol_month_p75_cost_hurdle_bps,side,gross_return,cost_return,net_return,gross_pnl_inr,cost_pnl_drag_inr,net_pnl_inr,candidate_id,family_id,split
2026-09,2026-09-22,disconnect_scenario,INFY,D07,10,5,10,452304,452313,1791467500,1791478000,1108.1,1151.0,0.5,-0.16876723848097716,-0.16873508877790042,-3.733360764586617e-05,204.9,1,0,0.038714917426225126,0.0038227628149436477,4.344048653344918,15.284192980017377,15.35342160681359,1.0,0.0038227628149436477,0.0015284192980017377,0.00229434351694191,382.27628149436475,152.84192980017377,229.434351694191,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,disconnect_scenario,WIPRO,D07,10,5,10,453577,453588,1791466500,1791477000,178.38,186.86,0.06999999999999602,-0.07802150491658197,-0.07803351238768473,-1.4938287266087445e-05,203.5,1,0,0.04753896176701433,0.01648292839559029,3.746120089906669,14.387300134860004,14.423619496723742,1.0,0.01648292839559029,0.0014387300134860003,0.01504419838210429,1648.292839559029,143.87300134860004,1504.4198382104291,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,good_retail,HCLTECH,D07,10,5,10,452002,452011,1791466550,1791469200,1213.5,1265.0,0.5999999999999772,-0.27572783310819193,-0.27556291930174504,-6.666424006244231e-05,199.2,1,0,0.04243922538112899,0.006640316205533736,4.743083003952389,15.882744505928583,15.889235951645672,1.0,0.006640316205533736,0.0015882744505928584,0.005052041754940877,664.0316205533736,158.82744505928585,505.20417549408774,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,good_retail,INFY,D07,10,5,10,452300,452309,1791466050,1791468650,1090.9,1138.9,0.5,-0.1707305017920888,-0.17089076845469683,-3.847076768639404e-05,199.5,1,0,0.04400036666972218,0.02186320133462094,4.390201071209061,15.35342160681359,15.35342160681359,1.0,0.02186320133462094,0.0015353421606813591,0.02032785917393958,2186.320133462094,153.53421606813592,2032.7859173939582,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,good_retail,TCS,D07,10,5,10,453350,453359,1791466000,1791468600,2137.7,2236.3,0.7999999999998636,0.011398122034145006,0.011533706967419283,2.0568456291403286e-06,198.8,1,0,0.04612433924311188,0.017976121271743528,3.5773375665155105,14.134126349773265,14.134486371669077,1.0,0.017976121271743528,0.0014134126349773265,0.0165627086367662,1797.6121271743527,141.34126349773265,1656.2708636766201,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,good_retail,WIPRO,D07,10,5,10,453576,453585,1791466200,1791468950,177.25,185.68,0.06999999999999602,-0.07761694205727379,-0.07757081735558571,-1.4971329536167002e-05,198.7,1,0,0.0475599435825107,0.014702714347264001,3.769926755708532,14.423010133562798,14.423619496723742,1.0,0.014702714347264001,0.0014423010133562798,0.013260413333907721,1470.2714347264,144.23010133562798,1326.041333390772,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,ideal_research,INFY,D07,10,5,10,452300,452309,1791465900,1791468600,1090.9,1138.9,0.5,-0.1707305017920888,-0.17089076845469683,-3.847076768639404e-05,199.5,1,0,0.04400036666972218,0.02186320133462094,4.390201071209061,15.35342160681359,15.35342160681359,1.0,0.02186320133462094,0.0015353421606813591,0.02032785917393958,2186.320133462094,153.53421606813592,2032.7859173939582,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,ideal_research,TCS,D07,10,5,10,453350,453359,1791465900,1791468600,2137.7,2236.3,0.7999999999998636,0.011398122034145006,0.011533706967419283,2.0568456291403286e-06,198.8,1,0,0.04612433924311188,0.017976121271743528,3.5773375665155105,14.134126349773265,14.134486371669077,1.0,0.017976121271743528,0.0014134126349773265,0.0165627086367662,1797.6121271743527,141.34126349773265,1656.2708636766201,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,normal_retail,INFY,D07,10,5,10,452300,452309,1791466100,1791468600,1090.9,1138.9,0.5,-0.1707305017920888,-0.17089076845469683,-3.847076768639404e-05,199.5,1,0,0.04400036666972218,0.02186320133462094,4.390201071209061,15.35342160681359,15.35342160681359,1.0,0.02186320133462094,0.0015353421606813591,0.02032785917393958,2186.320133462094,153.53421606813592,2032.7859173939582,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
2026-09,2026-09-22,normal_retail,TCS,D07,10,5,10,453350,453359,1791466100,1791468700,2137.7,2236.3,0.7999999999998636,0.011398122034145006,0.011533706967419283,2.0568456291403286e-06,198.8,1,0,0.04612433924311188,0.017976121271743528,3.5773375665155105,14.134126349773265,14.134486371669077,1.0,0.017976121271743528,0.0014134126349773265,0.0165627086367662,1797.6121271743527,141.34126349773265,1656.2708636766201,P86_INTENSITY_MOMENTUM_CONTINUATION_I0_99_M0_99,P86_INTENSITY_MOMENTUM_CONTINUATION,test
