trade_date,trade_month,symbol,time_bucket_seconds,global_time_bucket_id,rows_in_bucket,first_timestamp_seconds,last_timestamp_seconds,open_mid_price,close_mid_price,avg_spread,avg_l1_imbalance,bucket_end_seconds,staleness_seconds,fresh_cell,bar_return,next_bar_return
2026-01-01,2026-01,ADANIPORTS,5000,356804,45278,1784020550.0,1784024999.0,1818.7,1841.7,0.3999999999998794,0.2200483246366606,1784025000.0,1.0,True,0.0126463957772033,0.011022424933485375
2026-01-01,2026-01,AXISBANK,5000,356804,47162,1784020500.0,1784024999.0,1316.6,1337.8000000000002,0.1999999999999855,0.0257237852287644,1784025000.0,1.0,True,0.0161020811180314,0.014576169831066021
2026-01-01,2026-01,BAJAJ-AUTO,5000,356804,42144,1784020500.0,1784024999.0,10259.5,10378.5,3.0,0.1021879387677899,1784025000.0,1.0,True,0.0115990057995027,0.014838367779544281
2026-01-01,2026-01,BANKBEES,5000,356804,45162,1784020500.0,1784024999.0,598.99,604.77,0.2099999999999052,0.3291833854690363,1784025000.0,1.0,True,0.0096495767875923,0.010400648180299843
2026-01-01,2026-01,BHARTIARTL,5000,356804,46662,1784020500.0,1784024999.0,1901.5,1924.7,0.299999999999781,0.0829161949679512,1784025000.0,1.0,True,0.012200894031028,0.010754922845118697
2026-01-01,2026-01,BPCL,5000,356804,47596,1784020500.0,1784024999.0,305.79999999999995,310.29999999999995,0.0499999999999937,-0.0484145336413785,1784025000.0,1.0,True,0.0147155003270111,0.009668063164679275
2026-01-01,2026-01,BRITANNIA,5000,356804,45212,1784020500.0,1784024999.0,5354.5,5433.5,2.0,0.0146308865271998,1784025000.0,1.0,True,0.0147539452796712,0.012330910094782377
2026-01-01,2026-01,CIPLA,5000,356804,44128,1784020500.0,1784024999.0,1426.4,1444.3,0.3999999999998442,0.56910039311506,1784025000.0,1.0,True,0.0125490745933818,0.013085923977013136
2026-01-01,2026-01,DRREDDY,5000,356804,47162,1784020500.0,1784024999.0,1231.8000000000002,1248.3000000000002,0.2999999999997703,0.2113263584419408,1784025000.0,1.0,True,0.0133950316609838,0.008892093246815502
2026-01-01,2026-01,GOLDBEES,5000,356804,47612,1784020500.0,1784024999.0,116.62,118.35,0.0099999999999947,-0.1990133786215649,1784025000.0,1.0,True,0.0148345052306635,0.00616814533164356
2026-01-01,2026-01,HCLTECH,5000,356804,42628,1784020500.0,1784024999.0,1218.0,1235.4,0.2999999999998292,-0.2913930859751313,1784025000.0,1.0,True,0.0142857142857144,0.01432734337056818
2026-01-01,2026-01,HDFCBANK,5000,356804,41794,1784020500.0,1784024999.0,816.5,828.55,0.0999999999999353,-0.569013689565127,1784025000.0,1.0,True,0.0147581139007959,0.015026250678896957
2026-01-01,2026-01,HINDUNILVR,5000,356804,44562,1784020500.0,1784024999.0,2126.2,2155.8,0.3999999999998877,0.0788275828322644,1784025000.0,1.0,True,0.013921550183426,0.011550236571110428
2026-01-01,2026-01,ICICIBANK,5000,356804,46212,1784020500.0,1784024999.0,1402.3000000000002,1425.5,0.1999999999999621,-0.3658140664836291,1784025000.0,1.0,True,0.0165442487342222,0.014521220624342135
2026-01-01,2026-01,INFY,5000,356804,43228,1784020500.0,1784024999.0,1101.6999999999998,1118.1999999999998,0.1999999999999092,-0.1840308241547138,1784025000.0,1.0,True,0.0149768539529817,0.016097299230906748
2026-01-01,2026-01,ITBEES,5000,356804,43828,1784020500.0,1784024999.0,32.04,32.29,0.0099999999999944,0.7411593965348898,1784025000.0,1.0,True,0.0078027465667915,0.006193868070609954
2026-01-01,2026-01,ITC,5000,356804,42094,1784020500.0,1784024999.0,280.20000000000005,283.9,0.0499999999999744,0.5116963076641944,1784025000.0,1.0,True,0.0132048536759454,0.010214864388869316
2026-01-01,2026-01,JUNIORBEES,5000,356804,45644,1784020500.0,1784024999.0,776.54,782.65,0.2800000000001238,-0.6971974603623056,1784025000.0,1.0,True,0.0078682360213253,0.010822206605762608
2026-01-01,2026-01,KOTAKBANK,5000,356804,43160,1784020500.0,1784024999.0,378.55,383.6,0.0999999999999505,-0.1478389193337799,1784025000.0,1.0,True,0.0133403777572316,0.014989572471324264
2026-01-01,2026-01,LT,5000,356804,44778,1784020500.0,1784024999.0,3920.5,3983.6,0.5,-0.0705201768273991,1784025000.0,1.0,True,0.0160948858563958,0.010317300933828655
2026-01-01,2026-01,M&M,5000,356804,42844,1784020500.0,1784024999.0,3143.9,3196.8,0.3999999999998249,-0.183232758718277,1784025000.0,1.0,True,0.0168262349311365,0.010666916916916902
2026-01-01,2026-01,MARUTI,5000,356804,42110,1784020500.0,1784024999.0,13698.0,13917.0,4.0,-0.1249879825448061,1784025000.0,1.0,True,0.0159877354358299,0.013796076740676844
2026-01-01,2026-01,NESTLEIND,5000,356804,44094,1784020500.0,1784024999.0,1434.3,1445.7,0.3999999999998532,0.4145122982526977,1784025000.0,1.0,True,0.0079481280066933,0.016462613266929438
2026-01-01,2026-01,NIFTYBEES,5000,356804,43594,1784020500.0,1784024999.0,274.75,277.59000000000003,0.0399999999999751,0.6222642986741577,1784025000.0,1.0,True,0.0103366696997271,0.009078136820490634
2026-01-01,2026-01,ONGC,5000,356804,44694,1784020500.0,1784024999.0,246.49,250.52,0.049999999999984,0.0507641735570999,1784025000.0,1.0,True,0.0163495476489916,0.013531853744211952
2026-01-01,2026-01,RELIANCE,5000,356804,46096,1784020500.0,1784024999.0,1296.9,1316.3000000000002,0.1999999999999699,0.4462591860271541,1784025000.0,1.0,True,0.0149587477831754,0.013522753171769208
2026-01-01,2026-01,SBIN,5000,356804,45228,1784020500.0,1784024999.0,1034.6,1052.1999999999998,0.1999999999999554,0.051633214115949,1784025000.0,1.0,True,0.0170114053740575,0.016251663181904963
2026-01-01,2026-01,SUNPHARMA,5000,356804,44162,1784020500.0,1784024999.0,1922.3,1944.6,0.399999999999859,-0.2930166816776902,1784025000.0,1.0,True,0.0116006866774176,0.010901984984058366
2026-01-01,2026-01,TCS,5000,356804,46712,1784020500.0,1784024999.0,2177.7,2211.2,0.3999999999999405,-0.0016705042791325,1784025000.0,1.0,True,0.0153832024613123,0.013115050651230087
2026-01-01,2026-01,TECHM,5000,356804,43744,1784020500.0,1784024999.0,1502.9,1525.6,0.5,-0.1210210757205422,1784025000.0,1.0,True,0.0151041320114444,0.015469323544834879
