symbol,lead_lag_bucket_rows,lead_lag_abs_corr_proxy,lead_lag_corr_proxy,s08_proxy_available,acceptance_grade,limitation
ADANIPORTS,4127,0.01992611077342908,-0.01992611077342908,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
AXISBANK,4183,0.02368915287443666,0.02368915287443666,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
BAJAJ-AUTO,4261,0.010191677850223114,-0.010191677850223114,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
BANKBEES,4002,0.008028414294514034,-0.008028414294514034,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
BHARTIARTL,4300,0.02643203983615922,0.02643203983615922,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
BPCL,3988,0.011654886047205605,-0.011654886047205605,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
BRITANNIA,3606,0.030655626006850244,-0.030655626006850244,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
CIPLA,4024,0.021354151390202733,-0.021354151390202733,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
DRREDDY,4124,0.0016690335962407524,0.0016690335962407524,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
GOLDBEES,4078,0.015427330278610521,0.015427330278610521,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
HCLTECH,4343,0.0015530208806168175,-0.0015530208806168175,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
HDFCBANK,4447,0.009415004427291977,-0.009415004427291977,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
HINDUNILVR,4041,0.0041841407904060785,-0.0041841407904060785,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
ICICIBANK,4334,0.003371592978139874,-0.003371592978139874,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
INFY,4449,0.005519529859142048,0.005519529859142048,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
ITBEES,4006,0.053177143102431414,-0.053177143102431414,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
ITC,4097,0.011132787326805959,0.011132787326805959,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
JUNIORBEES,4005,0.0005897742762310111,-0.0005897742762310111,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
KOTAKBANK,4104,0.02692604199797113,-0.02692604199797113,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
LT,4222,0.020619308683606997,0.020619308683606997,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
M&M,4329,0.005726412409223355,0.005726412409223355,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
MARUTI,4406,0.00798037659778522,0.00798037659778522,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
NESTLEIND,3946,0.01827517509911848,-0.01827517509911848,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
NIFTYBEES,4214,0.0024400024496468594,0.0024400024496468594,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
ONGC,4204,0.004971070524441929,-0.004971070524441929,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
RELIANCE,4287,0.010301100722234717,-0.010301100722234717,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
SBIN,4285,0.004617474610640326,0.004617474610640326,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
SUNPHARMA,4074,0.008507354046207824,0.008507354046207824,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
TCS,4474,0.013842361417176178,0.013842361417176178,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
TECHM,4139,0.004545236473162148,-0.004545236473162148,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
ULTRACEMCO,3723,0.004622900637694888,-0.004622900637694888,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
WIPRO,4166,0.009838889524385152,-0.009838889524385152,True,False,One-day receive-bucket lead-lag proxy; not causal and not exchange-synchronized.
