event_id,event_time_ist,event_epoch_seconds,event_date_ist,event_type,symbol_scope,index_scope,source_url_or_file,confidence,embargo_safe_flag,event_title,expected_impact_side,source_provider,source_published_time_ist,notes,covered_symbols,pre_event_seconds,post_event_seconds,reference_symbol,reference_trade_month_partition,reference_row_group
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,1784031749,2026-07-14,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 001,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-14T17:52:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_002_20260715,2026-07-15T19:22:29+05:30,1784123549,2026-07-15,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 002,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-15T19:22:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_003_20260716,2026-07-16T17:07:29+05:30,1784201849,2026-07-16,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 003,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-16T17:07:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_004_20260717,2026-07-17T19:22:29+05:30,1784296349,2026-07-17,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 004,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-17T19:22:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_005_20260720,2026-07-20T17:52:29+05:30,1784550149,2026-07-20,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 005,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-20T17:52:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_006_20260721,2026-07-21T20:07:29+05:30,1784644649,2026-07-21,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 006,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-21T20:07:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_007_20260722,2026-07-22T17:52:29+05:30,1784722949,2026-07-22,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 007,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-22T17:52:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_008_20260723,2026-07-23T19:22:29+05:30,1784814749,2026-07-23,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 008,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-23T19:22:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_009_20260724,2026-07-24T17:52:29+05:30,1784895749,2026-07-24,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 009,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-24T17:52:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
P325_SYNTH_EVENT_010_20260727,2026-07-27T20:07:29+05:30,1785163049,2026-07-27,synthetic_calendar_rbi_policy_like,ALL_32_SYNTHETIC_UNIVERSE,NSE_SYNTHETIC_BREADTH,outputs/phase324/phase324_phase325_work_order.csv,1.0,1,Phase325 expanded synthetic catalyst breadth timestamp 010,timing_only_no_directional_label,SyntheticL2 Phase325 dense-coverage timestamp generator,2026-07-27T20:07:29+05:30,Expanded synthetic-calendar catalyst timestamp generated from dense parquet timestamp coverage; not a real-world RBI/news event.,32,900,1800,HDFCBANK,duckdb_row_level_date_profile,-1
