source_id,symbol,announcement_time_ist,announcement_date,market_session,diagnostic_trade_date,diagnostic_start_rule,diagnostic_real_l2_available,description,text,attachment_url,seq_id,no_lookahead_rule_applied
NSE_CORPORATE_ANNOUNCEMENTS,ADANIPORTS,24-Jul-2026 12:59:27,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Updates,Adani Ports and Special Economic Zone Limited has informed the Exchange regarding 'Inaugural Taskforce on Nature-related Financial Disclosures (TNFD) Report for FY2025-26.'.,https://nsearchives.nseindia.com/corporate/rkbhagia_24072026125913_SEINTIMATIOn.pdf,106709467,1
NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,24-Jul-2026 11:41:51,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Updates,Bajaj Auto Limited has informed the Exchange regarding 'Reconciliation of share capital audit report for the quarter ended 30 June 2026'.,https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_24072026114140_Reg_76_signed.pdf,106709307,1
NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,24-Jul-2026 15:26:28,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Closure of Buy Back,"Bajaj Auto Limited has informed the Exchange regarding completion of extinguishment of 46,94,000 shares & Closure of Buy Back with effect from July 24, 2026",https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_24072026152616_Extinguishment_completion_filing_SE.pdf,106709710,1
NSE_CORPORATE_ANNOUNCEMENTS,BHARTIARTL,24-Jul-2026 13:04:06,2026-07-24,regular_session,2026-07-24,first_real_tick_after_announcement,1,Action(s) taken or orders passed,Bharti Airtel Limited has informed the Exchange about Action(s) taken or orders passed,https://nsearchives.nseindia.com/corporate/BHARTIARTL_24072026130051_BhartiAirtelReg30.pdf,106709474,1
NSE_CORPORATE_ANNOUNCEMENTS,BPCL,23-Jul-2026 16:59:09,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Analysts/Institutional Investor Meet/Con. Call Updates,Bharat Petroleum Corporation Limited has informed the Exchange about Link of Recording,https://nsearchives.nseindia.com/corporate/BPCL26_23072026165840_1stexaudiorecording23726s.pdf,106708242,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 19:28:07,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Analysts/Institutional Investor Meet/Con. Call Updates,Cipla Limited has informed the Exchange about Link of Recording,https://nsearchives.nseindia.com/corporate/CIPLA_23072026192748_Earnings_call_audio_CoveringSigned.pdf,106708657,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 20:52:04,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Copy of Newspaper Publication,Dr. Reddy's Laboratories Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/DRREDDY_23072026205157_SEintimation_newspaperpublication_23072026.pdf,106708749,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 21:13:36,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Shareholders meeting,"Dr. Reddy's Laboratories Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on July 23, 2026. Further, the company has submitted the Exchange a copy of Srutinizers report along with voting results.",https://nsearchives.nseindia.com/corporate/DRREDDY_23072026211307_SE_Itimation_AGM_outcome_signed.pdf,106708761,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 21:18:07,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Change in Director(s),Dr. Reddy's Laboratories Limited has informed the Exchange regarding Change in Director(s) of the company.,https://nsearchives.nseindia.com/corporate/DRREDDY_23072026211751_SEintimation_Regulation_30_Director_and_Stat_Auditor_signed.pdf,106708768,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 21:20:01,2026-07-23,post_close,2026-07-24,market_open_next_available_unseen_real_l2_day,1,Change in Auditors,Dr. Reddy's Laboratories Limited has informed the Exchange regarding Change in Auditors of the company.,https://nsearchives.nseindia.com/corporate/DRREDDY_23072026211951_SEintimation_Regulation_30_Director_and_Stat_Auditor_signed.pdf,106708771,1
