event_id,event_time_ist,event_type,symbol,source_tick_rows,relative_second_min,relative_second_max,min_last_price,max_last_price,pre900_l1_spread_avg,pre900_microprice_minus_mid_avg,pre900_l1_queue_imbalance_avg,pre900_depth_l1_l5_qty_imbalance_avg,pre900_depth_l2_l5_qty_imbalance_avg,pre900_depth_l1_l5_order_imbalance_avg,pre900_depth_l2_l5_order_imbalance_avg,pre900_bid_depth_slope_l1_l5_avg,pre900_ask_depth_slope_l1_l5_avg,pre900_l2_l5_depth_share_avg,pre900_depth_pressure_avg,pre900_depth_l2_l5_pressure_avg,pre300_l1_spread_avg,pre300_microprice_minus_mid_avg,pre300_l1_queue_imbalance_avg,pre300_depth_l1_l5_qty_imbalance_avg,pre300_depth_l2_l5_qty_imbalance_avg,pre300_depth_l1_l5_order_imbalance_avg,pre300_depth_l2_l5_order_imbalance_avg,pre300_l2_l5_depth_share_avg,pre300_depth_pressure_avg,pre300_depth_l2_l5_pressure_avg,event_l1_mid,event_l1_spread,event_l1_microprice,event_l1_queue_imbalance,event_depth_l1_l5_qty_imbalance,event_depth_l2_l5_qty_imbalance,event_depth_l1_l5_order_imbalance,event_depth_l2_l5_order_imbalance,event_l2_l5_depth_share,event_depth_pressure,event_depth_l2_l5_pressure,target_post_60s_mid_return_bps,target_post_300s_mid_return_bps,target_post_900s_mid_return_bps,target_post_1800s_mid_return_bps,target_post_300s_depth_pressure_shift
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,ADANIPORTS,89200,-900,1800,1811.484,1866.516,0.399999999999763,0.04173922365284191,0.2086961182640506,0.9069075594806876,0.8577267138605632,0.896379522935638,0.828294543728157,0.09999999999993797,0.09999999999993596,0.8823556744159656,2.267268898701464,2.144316784652068,0.3999999999999657,0.042003867401417,0.21001933700693415,0.907065498776363,0.8579629594810652,0.896747591423919,0.8302531066562703,0.8823585344037963,2.2676637469409395,2.144907398702468,1857.2,0.40000000000009095,1857.2443877551023,0.22193877551020408,0.9084633853541416,0.8598639455782313,0.8974358974358975,0.8235294117647058,0.8823529411764706,2.271158463384838,2.1496598639450895,18.845573982339005,0.0,-13.999569244023995,23.153133749730532,7.023755978652346e-05
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,AXISBANK,88385,-900,1800,1342.992,1364.108,0.19999999999989168,0.0021888201659020596,0.021888201660098354,0.8849415540696383,0.8240068622411647,0.8877487910174019,0.8181290095872331,0.09999999999993663,0.09999999999993713,0.8823667828670367,4.424707770348816,4.12003431120339,0.20000000000003865,0.0022262384248915913,0.02226238425034836,0.8849850662669604,0.8240810301591287,0.888057524388978,0.8188672312271466,0.8823662750134994,4.424925331333621,4.120405150794852,1354.4,0.20000000000004547,1354.4023622047243,0.023622047244094488,0.885149737573325,0.8240027991602519,0.8888888888888888,0.8125,0.8823711021920346,4.425748687865619,4.120013995800322,33.22504430005907,45.77672770230226,60.543414057884064,45.77672770230226,0.0003448323423667077
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,BAJAJ-AUTO,91477,-900,1800,10423.3801,10584.12,3.0,0.14365227195211266,0.0957681813013223,0.8936240721631118,0.8356574053362322,0.888749991162831,0.8187485632110671,0.5,0.5,0.882357484138892,0.2978746907210022,0.2785524684454754,3.0,0.1424370370082217,0.0949580246720542,0.8935294795161757,0.8355467157767806,0.8887684353723702,0.8195861199774436,0.8823582771151093,0.2978431598387034,0.2785155719255739,10529.5,3.0,10529.664961636829,0.10997442455242967,0.8952753535961481,0.8379945429740792,0.8947368421052632,0.8181818181818182,0.8823352392416491,0.29842511786538267,0.27933151432469305,-29.91595042499644,0.0,-100.66954746189278,37.988508476185956,-9.317609718451081e-06
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,BANKBEES,89941,-900,1800,595.9616,599.6984,0.2100000000000245,0.034472292288222794,0.3283075456022318,0.9209792178467926,0.8791697711173648,0.8970949776297402,0.8819026353352117,0.010000000000006982,0.010000000000006982,0.8823556775448518,4.385615323079257,4.186522719608065,0.21000000000000302,0.03445004322285925,0.32809564974168126,0.92095432007269,0.8791511857452258,0.8970613533237636,0.8818582224832135,0.88235573062496,4.385496762251583,4.186434217835183,597.09,0.21000000000003638,597.1246306068603,0.32981530343007914,0.9211547415800093,0.8793315743183817,0.8974358974358975,0.8823529411764706,0.8823529411764706,4.386451150380237,4.187293211039187,-18.757641226615828,10.383694250448082,24.954361988978132,13.230836222344431,-0.00010488261026608825
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,BHARTIARTL,90809,-900,1800,1929.788,1956.112,0.3000000000000338,0.01197340710776815,0.07982271405216584,0.8917375959831515,0.8343401391170405,0.8960572394346257,0.8207678728189395,0.0999999999999416,0.0999999999999466,0.8823461535927034,2.9724586532786383,2.78113379705765,0.3000000000000256,0.012027685410706843,0.08018456940507392,0.8917819071144546,0.8344137407462322,0.896337381319578,0.821322721618217,0.8823480431765957,2.9726063570481993,2.7813791358211764,1945.4,0.2999999999999545,1945.4127577319584,0.08505154639175258,0.8923590054578533,0.8350515463917526,0.8974358974358975,0.8235294117647058,0.8823529411764706,2.974530018193295,2.7835051546395975,6.682430348513042,-27.24375449779059,2.5701655186594015,26.215688290325428,0.00016009048105480872
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,BPCL,82486,-900,1800,311.648,314.552,0.04999999999997345,-0.0013090790617775305,-0.05236316247115043,0.8761949785134553,0.8105063216141459,0.8527870691743584,0.8141228061404703,0.04999999999997508,0.04999999999997508,0.8823552633102545,17.523899570267467,16.21012643228413,0.05000000000000348,-0.0012993612234603689,-0.051974448938466714,0.876238352046855,0.8105682567687572,0.8507050076992996,0.8131396757397269,0.8823530331511444,17.52476704093879,16.21136513537605,313.29999999999995,0.05000000000001137,313.29886649874055,-0.04534005037783375,0.8770188176026078,0.8115869017632242,0.8421052631578947,0.8181818181818182,0.8823529411764706,17.540376352048167,16.231738035260793,-14.36323013086281,-3.1918289179670944,15.959144589849986,-3.1918289179670944,0.00033964760733340427
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,BRITANNIA,86702,-900,1800,5485.9201,5513.08,2.0,0.01344027213393803,0.013440272133922463,0.883936412152466,0.8223303737327025,0.8870674172138204,0.8173146651918365,0.5,0.5,0.8823552599093786,0.441968206076233,0.41116518686635123,2.0,0.01574073800369883,0.015740738003683568,0.8842119660581172,0.8226763982218076,0.8871870691090453,0.8178895344718019,0.8823602539553745,0.4421059830290586,0.4113381991109038,5504.5,2.0,5504.535714285715,0.03571428571428571,0.8865546218487395,0.8255102040816327,0.8947368421052632,0.8181818181818182,0.8823529411764706,0.4432773109243697,0.41275510204081634,-7.266781724043964,-21.80034517213189,-21.80034517213189,-9.083477155054956,-6.896656150867653e-05
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,CIPLA,90296,-900,1800,1417.184,1424.616,0.39999999999975366,0.11356879308393368,0.5678439654198633,0.9491549675419314,0.922317735574224,0.9484798245812742,0.8830071086999934,0.09999999999994322,0.09999999999993847,0.8823456688599306,2.3728874188541353,2.305794338936449,0.39999999999996544,0.11361044416299547,0.5680522208152231,0.9491793908353988,0.9223599785852663,0.9481764465299534,0.8826315704147747,0.8823454909447503,2.372948477088789,2.305899946462936,1420.9,0.3999999999998636,1421.0133858267716,0.5669291338582677,0.9490426189005559,0.9222961148057403,0.9473684210526315,0.8823529411764706,0.8823347745521927,2.372606547252199,2.305740287015137,0.0,-2.8151171792532264,-2.8151171792532264,-4.926455063692346,7.809439717743061e-05
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,DRREDDY,83766,-900,1800,1248.288,1263.712,0.30000000000009697,0.030963904561972577,0.20642603041306468,0.9066382365219542,0.8570943716533875,0.8971519707143338,0.8229388306932228,0.09999999999994504,0.09999999999994008,0.8823528131899223,3.0221274550728374,2.8569812388448095,0.3000000000000254,0.031000248006715088,0.2066683200446505,0.9066672650759218,0.8571516241640552,0.8975704290092027,0.8237630413071074,0.8823534745727042,3.0222242169201423,2.8571720805471457,1259.4,0.2999999999999545,1259.4318181818182,0.21212121212121213,0.9073083778966132,0.8582491582491583,0.8974358974358975,0.8235294117647058,0.8823529411764706,3.024361259655836,2.860830527497628,11.116404637129513,11.116404637129513,-20.644751468952744,26.996982690170643,1.3627680954808596e-05
P325_SYNTH_EVENT_001_20260714,2026-07-14T17:52:29+05:30,synthetic_calendar_rbi_policy_like,GOLDBEES,90748,-900,1800,118.9196,119.6304,0.009999999999993375,-0.0010122436324533704,-0.20244872649165374,0.8585317043475449,0.7836194251430044,0.8440828646796699,0.7610510915854073,0.00999999999999549,0.009999999999996853,0.8823498187240475,85.8531704347465,78.36194251428222,0.009999999999998172,-0.0010093137992158833,-0.20186275984427093,0.8585997311466449,0.7837142163669132,0.8444011759905865,0.7616111562549118,0.8823490593451657,85.85997311463966,78.37142163667468,119.13,0.010000000000005116,119.12901515151515,-0.19696969696969696,0.8591800356506238,0.7845117845117845,0.8461538461538461,0.7647058823529411,0.8823529411764706,85.91800356501842,78.45117845113832,-15.109544195417344,0.0,12.591286829514454,0.0,0.0035504678351969687
