family_id,horizon_seconds,threshold_policy,cost_profile,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,side_policy,execution_policy,scheduled_event_rows,symbol_rows,observed_trade_dates,trade_rows,avg_fill_probability,gross_pnl_inr,cost_inr,passive_penalty_inr,net_pnl_inr,portfolio_return_pct,annualized_return_pct,above12_annualized,robust_event_floor_met,acceptance_grade_candidate,profitability_claim_allowed,scenario_id
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_base,100000.0,100000.0,1,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,661.6358648754149,0.0,2700.994117115191,2.700994117115191,85.08131468912852,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_base,100000.0,100000.0,2,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,661.6358648754149,0.0,2700.994117115191,2.700994117115191,85.08131468912852,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_base,100000.0,100000.0,4,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,661.6358648754149,0.0,2700.994117115191,2.700994117115191,85.08131468912852,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_plus_1bp_slippage,100000.0,100000.0,1,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,822.1338194159024,0.0,2540.4961625747032,2.540496162574703,80.02562912110315,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_plus_1bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_plus_1bp_slippage,100000.0,100000.0,2,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,822.1338194159024,0.0,2540.4961625747032,2.540496162574703,80.02562912110315,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_plus_1bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_plus_1bp_slippage,100000.0,100000.0,4,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,822.1338194159024,0.0,2540.4961625747032,2.540496162574703,80.02562912110315,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_plus_1bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_base,100000.0,100000.0,1,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,744.3196333073091,0.0,2686.973982706138,2.6869739827061383,75.23527151577187,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_base,100000.0,100000.0,2,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,744.3196333073091,0.0,2686.973982706138,2.6869739827061383,75.23527151577187,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_base,100000.0,100000.0,4,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,744.3196333073091,0.0,2686.973982706138,2.6869739827061383,75.23527151577187,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_plus_2bp_slippage,100000.0,100000.0,1,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,982.6317739563901,0.0,2379.998208034216,2.379998208034216,74.96994355307781,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_plus_2bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_plus_2bp_slippage,100000.0,100000.0,2,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,982.6317739563901,0.0,2379.998208034216,2.379998208034216,74.96994355307781,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_plus_2bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_plus_2bp_slippage,100000.0,100000.0,4,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,982.6317739563901,0.0,2379.998208034216,2.379998208034216,74.96994355307781,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_plus_2bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_plus_1bp_slippage,100000.0,100000.0,1,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,924.8244542111989,0.0,2506.469161802248,2.506469161802248,70.18113653046295,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_plus_1bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_plus_1bp_slippage,100000.0,100000.0,2,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,924.8244542111989,0.0,2506.469161802248,2.506469161802248,70.18113653046295,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_plus_1bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_plus_1bp_slippage,100000.0,100000.0,4,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,924.8244542111989,0.0,2506.469161802248,2.506469161802248,70.18113653046295,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_plus_1bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_plus_2bp_slippage,100000.0,100000.0,1,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,1105.3292751150889,0.0,2325.964340898359,2.325964340898359,65.12700154515404,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_plus_2bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_plus_2bp_slippage,100000.0,100000.0,2,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,1105.3292751150889,0.0,2325.964340898359,2.325964340898359,65.12700154515404,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_plus_2bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_25pct_abs_signal,zerodha_plus_2bp_slippage,100000.0,100000.0,4,long_only,taker_entry_taker_exit,9,5,9,9,1.0,3431.2936160134473,1105.3292751150889,0.0,2325.964340898359,2.325964340898359,65.12700154515404,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_25pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_plus_2bp_slippage
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_2x_all_in_cost_proxy,100000.0,100000.0,1,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,1323.2717297508298,0.0,2039.358252239776,2.039358252239776,64.23978494555296,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC1_zerodha_2x_all_in_cost_proxy
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_2x_all_in_cost_proxy,100000.0,100000.0,2,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,1323.2717297508298,0.0,2039.358252239776,2.039358252239776,64.23978494555296,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC2_zerodha_2x_all_in_cost_proxy
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_2x_all_in_cost_proxy,100000.0,100000.0,4,long_only,taker_entry_taker_exit,8,5,8,8,1.0,3362.6299819906058,1323.2717297508298,0.0,2039.358252239776,2.039358252239776,64.23978494555296,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT100000_CONC4_zerodha_2x_all_in_cost_proxy
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_base,100000.0,75000.0,1,long_only,taker_entry_taker_exit,8,5,8,8,1.0,2521.972486492954,592.626898656561,0.0,1929.345587836393,1.9293455878363932,60.774386016846385,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT75000_CONC1_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_base,100000.0,75000.0,2,long_only,taker_entry_taker_exit,8,5,8,8,1.0,2521.972486492954,592.626898656561,0.0,1929.345587836393,1.9293455878363932,60.774386016846385,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT75000_CONC2_zerodha_base
P321_DEPTH_ACCEL_REVERSAL,1800,top_10pct_abs_signal,zerodha_base,100000.0,75000.0,4,long_only,taker_entry_taker_exit,8,5,8,8,1.0,2521.972486492954,592.626898656561,0.0,1929.345587836393,1.9293455878363932,60.774386016846385,1,0,0,0,P321_DEPTH_ACCEL_REVERSAL_H1800_top_10pct_abs_signal_long_only_taker_entry_taker_exit_CAP100000_NOT75000_CONC4_zerodha_base
P321_MICROPRICE_DEPTH_CONFIRM,60,all_nonzero_signal,zerodha_base,100000.0,50000.0,2,long_only,taker_entry_taker_exit,10,4,10,20,1.0,3421.1244148337064,1074.4450830871579,0.0,2346.6793317465495,2.3466793317465493,59.136319160013045,1,0,0,0,P321_MICROPRICE_DEPTH_CONFIRM_H60_all_nonzero_signal_long_only_taker_entry_taker_exit_CAP100000_NOT50000_CONC2_zerodha_base
P321_MICROPRICE_DEPTH_CONFIRM,60,all_nonzero_signal,zerodha_base,100000.0,50000.0,4,long_only,taker_entry_taker_exit,10,4,10,20,1.0,3421.1244148337064,1074.4450830871579,0.0,2346.6793317465495,2.3466793317465493,59.136319160013045,1,0,0,0,P321_MICROPRICE_DEPTH_CONFIRM_H60_all_nonzero_signal_long_only_taker_entry_taker_exit_CAP100000_NOT50000_CONC4_zerodha_base
