trade_month,symbol,realism_review_flag,opportunity_abstention_flag,blocked_reason,override_allowed,strategy_replay_allowed,why
2026-01,ITBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-01,JUNIORBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,BANKBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,BRITANNIA,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,CIPLA,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,DRREDDY,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,GOLDBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,HINDUNILVR,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,ITBEES,1,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,ITC,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,JUNIORBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,NIFTYBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-03,SUNPHARMA,1,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-05,BANKBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-05,DRREDDY,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-05,ITBEES,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-06,ADANIPORTS,1,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
2026-06,AXISBANK,0,1,opportunity_abstention_filter,False,0,blocked: low-opportunity symbol/month; no candidate generation or replay
