exchange,symbol,real_anchor_trade_dates,real_anchor_rows,target_median_ticks_per_second,target_median_gap_ms,target_median_p90_gap_ms,target_median_p95_gap_ms,target_max_p95_gap_ms,target_median_p99_gap_ms,target_median_gap_le_100ms_fraction,target_median_gap_le_500ms_fraction,target_median_gap_le_1s_fraction,target_max_gap_gt_5s_fraction,phase106_synthetic_median_gap_ms,phase106_synthetic_p90_gap_ms,phase106_synthetic_p95_gap_ms,phase106_synthetic_gap_le_1s_fraction,synthetic_to_full_median_gap_ratio,synthetic_to_full_p95_ratio,gap_le_1s_fraction_delta_vs_phase106,required_p90_gap_multiplier_vs_phase106,required_p95_gap_multiplier_vs_phase106,phase106_cadence_contract_pass,cadence_patch_required,proposed_generator_change,acceptance_gate
NSE,ADANIPORTS,3.0,27481.0,0.6119776293339539,1000.0,4500.0,5500.0,5750.0,7275.639999999999,0.1850918257111991,0.3365067740754302,0.5463449765934462,0.0744444444444444,500.0,692.0,792.0,0.991883134130146,0.5,0.144,0.4455381575366998,6.502890173410405,6.944444444444445,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,AXISBANK,3.0,43257.0,1.0563417893827705,501.0,2001.0,4380.75,4913.649999999998,5697.549999999999,0.2097989949748743,0.488274952366994,0.7732668913967463,0.0458815818221542,500.0,692.0,792.0,0.9921439344854324,0.998003992015968,0.1807909604519774,0.21887704308868605,2.8916184971098264,5.53125,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,BAJAJ-AUTO,3.0,36720.0,0.5449530681660842,1000.0,4910.5,5939.25,6309.0,8050.499999999998,0.1733276643990929,0.2906746031746032,0.5367063492063492,0.1021897810218978,500.0,692.0,792.0,0.9922228476750856,0.5,0.1333501704760702,0.45551649846873643,7.096098265895954,7.49905303030303,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,BANKBEES,3.0,41253.0,1.0176996076718918,999.0,1255.0,4450.0,4833.0,6097.360000000057,0.2120010573618821,0.3217596110013676,0.7697158486552196,0.0396510705789056,500.0,692.0,792.0,0.9921269148235494,0.5005005005005005,0.17797752808988765,0.22241106616832984,1.8135838150289016,5.6186868686868685,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,BHARTIARTL,3.0,46148.0,0.8576316169666368,749.0,3250.0,4762.399999999994,5455.199999999995,6321.979999999967,0.2169845084104504,0.4400531724525793,0.7087785674114219,0.0599969311032683,500.0,692.0,792.0,0.9922602179981108,0.6675567423230975,0.16630270451873025,0.28348165058668895,4.696531791907514,6.013131313131306,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,BPCL,3.0,20739.0,0.4691089310103396,1635.5,5239.400000000003,6081.699999999999,6750.95,8000.0,0.1555742768885144,0.2560995056609791,0.3921183188243003,0.1311475409836065,500.0,692.0,792.0,0.9920451649891706,0.3057169061449098,0.13022674581120414,0.5999268461648704,7.571387283236999,7.67891414141414,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,BRITANNIA,3.0,16325.0,0.3743373852889271,2000.0,5923.0,7000.799999999999,7565.699999999991,9130.04,0.1246920821114369,0.215366568914956,0.3456891495601173,0.2840336134453781,500.0,692.0,792.0,0.9919369833613124,0.25,0.11312992800822765,0.6462478338011951,8.559248554913294,8.839393939393938,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,CIPLA,3.0,22213.0,0.5114220439825589,1378.0,5000.0,5953.9,6747.95,7941.379999999999,0.1636800137185972,0.272535741158766,0.4382368016401845,0.1322398769861609,500.0,692.0,792.0,0.992041422318545,0.36284470246734396,0.13302205277213255,0.5538046206783604,7.22543352601156,7.5175505050505045,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,DRREDDY,3.0,34854.0,0.5381720372272615,1250.0,4792.5,5750.0,6750.0,7381.400000000009,0.170936684073107,0.2997715404699739,0.4612434725848564,0.138551031200423,500.0,692.0,792.0,0.9921130952380952,0.4,0.13773913043478261,0.5308696226532388,6.925578034682081,7.26010101010101,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,GOLDBEES,3.0,29870.0,0.747537060311931,750.0,3999.0,5250.0,5680.0,7500.0,0.1746398582543717,0.3992240543161978,0.6672162948593598,0.0802711655496494,500.0,692.0,792.0,0.99214027726138,0.6666666666666666,0.15085714285714286,0.32492398240202014,5.778901734104046,6.628787878787879,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,HCLTECH,3.0,40610.0,0.6225659128017602,1000.0,4500.0,5324.849999999999,7000.0,7001.18,0.1867694603332504,0.3318826162646108,0.5206416314349664,0.1566666666666666,500.0,692.0,792.0,0.9920779324266892,0.5,0.1487365841291304,0.47143630099172273,6.502890173410405,6.723295454545454,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,HINDUNILVR,3.0,29461.0,0.5771618051184408,1000.0,4750.0,5859.449999999999,5997.2,7847.48,0.1737594479132435,0.3417372464053575,0.5779003348434114,0.0905356556030233,500.0,692.0,792.0,0.9920834617551094,0.5,0.13516626987174565,0.414183126911698,6.864161849710983,7.398295454545453,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,ICICIBANK,3.0,58334.0,1.4260829399017485,500.0,1001.0,3403.0,4201.399999999998,4942.779999999999,0.2348052732973218,0.5612944364737765,0.8969552609776305,0.0200581724776187,500.0,692.0,792.0,0.992150906522501,1.0,0.23273582133411697,0.09519564554487059,1.4465317919075145,4.296717171717172,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,INFY,3.0,58214.0,1.0978349499092204,500.0,2001.0,3922.15,4344.799999999999,5472.9,0.2350637328206223,0.5017601987989232,0.8290536342928142,0.0222613377510871,500.0,692.0,792.0,0.992097098107554,1.0,0.20193006386803156,0.16304346381473978,2.8916184971098264,4.952209595959596,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,ITBEES,3.0,18963.0,0.3695701548784305,2001.0,5828.900000000001,6911.049999999997,7230.149999999997,8424.069999999996,0.1236919213059857,0.1919213059857681,0.3066136458769359,0.2105847520355292,500.0,692.0,792.0,0.9920574022939675,0.24987506246876562,0.11459908407550232,0.6854437564170317,8.423265895953758,8.726073232323229,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,ITC,3.0,32733.0,0.8224385234023313,749.0,3752.800000000001,4815.399999999987,5750.0,7419.98,0.180511402902557,0.4465791292328956,0.7275742916378715,0.0858781709484569,500.0,692.0,792.0,0.9920466131396164,0.6675567423230975,0.1644723179798152,0.26447232150174493,5.4231213872832384,6.0800505050504885,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,JUNIORBEES,3.0,38437.0,0.9334836363603298,999.0,3347.7000000000016,4511.0,5021.0,6498.670000000001,0.2063528467404392,0.3314030158821168,0.7607160253287871,0.0517172180494237,500.0,692.0,792.0,0.992121101053884,0.5005005005005005,0.17557082686765685,0.23140507572509683,4.8377167630057825,5.695707070707071,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,KOTAKBANK,3.0,42075.0,1.0603273887258635,500.0,3000.0,4051.2999999999993,5475.549999999999,6717.029999999995,0.1922169811320754,0.5173670668953688,0.8332975986277873,0.0704755145493257,500.0,692.0,792.0,0.9921637588456552,1.0,0.19549280477871303,0.15886616021786792,4.335260115606936,5.115277777777777,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,LT,3.0,50307.0,1.40130521766547,500.0,1001.0,3367.0,4750.0,4941.600000000006,0.2115592088363729,0.5374756651524983,0.8857976338393387,0.0394040585666581,500.0,692.0,792.0,0.9920056440126698,1.0,0.23522423522423522,0.10620801017333104,1.4465317919075145,4.251262626262626,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,M&M,3.0,51233.0,1.1268034214941514,501.0,1750.0,4285.449999999993,4380.549999999999,5565.059999999998,0.2351155731963577,0.4921995783555868,0.8254338859055179,0.0219255094869992,500.0,692.0,792.0,0.9920272955226418,0.998003992015968,0.18481139670279695,0.16659340961712388,2.5289017341040463,5.410921717171709,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,MARUTI,3.0,48890.0,1.0053320993993862,683.0,2502.0,4212.0,4508.0,5902.119999999995,0.2297682297682297,0.4603064603064603,0.7746207746207746,0.0279510279510279,500.0,692.0,792.0,0.9922718729093438,0.7320644216691069,0.18803418803418803,0.2176510982885692,3.615606936416185,5.318181818181818,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,NESTLEIND,3.0,22657.0,0.4562232363612551,1251.0,5209.8,6232.4,6750.0,8079.68,0.1511963346343119,0.2528423553368403,0.4375650364203954,0.1308532778355879,500.0,692.0,792.0,0.9921826855649292,0.3996802557953637,0.12707785122906104,0.5546176491445338,7.528612716763006,7.869191919191919,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,NIFTYBEES,3.0,44715.0,1.023954471802741,749.0,2751.7999999999997,4467.049999999999,4542.0,6466.360000000004,0.2255833667960558,0.4463034845848391,0.7907018248338018,0.028956409226788,500.0,692.0,792.0,0.9921361440025488,0.6675567423230975,0.17729821694406825,0.201434319168747,3.976589595375722,5.640214646464646,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,ONGC,3.0,32786.0,0.7598161951715559,750.0,4001.0,5002.0,5206.149999999996,6997.919999999998,0.1928276810265811,0.4077669902912621,0.6639505316689782,0.0582034830430797,500.0,692.0,792.0,0.9922236094140148,0.6666666666666666,0.15833666533386645,0.32827307774503656,5.781791907514451,6.315656565656566,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,RELIANCE,3.0,58141.0,1.4553629606488494,500.0,1001.0,2999.0,4324.0,4935.0,0.2366916138936864,0.5588766751995181,0.8903781713738631,0.0236039147956246,500.0,692.0,792.0,0.992320506280686,1.0,0.26408802934311437,0.10194233490682292,1.4465317919075145,3.7866161616161618,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,SBIN,3.0,50664.0,1.1835024668430547,500.0,2000.0,4257.699999999999,4329.0,5829.0,0.2321753548752376,0.5222446430287306,0.8250144908868423,0.0247098313584341,500.0,692.0,792.0,0.9920775115550124,1.0,0.18601592409047144,0.16706302066817014,2.8901734104046244,5.375883838383837,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,SUNPHARMA,3.0,32921.0,0.641490217340047,982.0,4577.0,5483.999999999993,6110.499999999998,7501.0,0.1923471832432062,0.3619001985077691,0.6000410705729345,0.0972850678733031,500.0,692.0,792.0,0.9921039496182072,0.5091649694501018,0.14442013129102863,0.3920628790452727,6.614161849710983,6.924242424242415,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,TCS,3.0,57870.0,1.1818148815634637,500.0,2000.0,4250.699999999999,5251.0,5416.34,0.2399947599397393,0.5124778934957752,0.8194144232658676,0.0583632213889794,500.0,692.0,792.0,0.9922382757741812,1.0,0.18632225280542034,0.17282385250831367,2.8901734104046244,5.367045454545453,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,TECHM,3.0,29591.0,0.5364659456355891,1238.5,4764.200000000001,5806.099999999999,6778.499999999999,7677.94,0.1705627705627705,0.2966810966810966,0.4718614718614718,0.151060820367751,500.0,692.0,792.0,0.9920110134266,0.4037141703673799,0.1364082602779835,0.5201495415651283,6.884682080924857,7.330934343434342,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,ULTRACEMCO,3.0,17353.0,0.3877975213933031,2000.0,5569.4,6772.599999999999,6863.799999999998,8524.449999999993,0.1195652173913043,0.2074266320622878,0.3112397684168497,0.1700655933214072,500.0,692.0,792.0,0.9922167832910372,0.25,0.11694179487936687,0.6809770148741876,8.048265895953756,8.551262626262625,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,WIPRO,3.0,32657.0,0.7091043549890496,751.0,4227.0,5142.199999999997,7000.0,7038.82,0.2032751091703056,0.3854803493449781,0.6017467248908297,0.1739955710218285,500.0,692.0,792.0,0.9920477955230854,0.6657789613848203,0.1540196802924819,0.3903010706322557,6.108381502890174,6.492676767676764,0,1,replace_global_dense_500ms_cadence_with_symbol_aware_idle_tail_gap_model,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
NSE,HDFCBANK,3.0,70803.0,1.603422823519758,500.0,1000.0,1250.0,1250.0,4796.669999999998,0.2502085766727849,0.5902997942043495,0.9219645141554036,0.0058957672840536,500.0,692.0,792.0,0.9919482520454788,1.0,0.6336,0.06998373789007517,1.4450867052023122,1.5782828282828283,1,0,keep_existing_cadence_for_symbol_after_verification,"After generator patch, rerun a Phase106-style full-symbol realism audit using Phase154 full-partition cadence anchors; require p95-gap ratio in [0.5,2.0], median-gap ratio in [0.5,2.0], gap<=1s fraction delta <=0.20, zero failed partitions, and strategy replay still closed."
