candidate_start_row,entry_row,exit_row,entry_price,exit_price,recent_mid_return_bps,spread_bps,l1_imbalance,l25_imbalance,volume_delta_lookback,forward_return_bps,abs_forward_return_bps,label_side,move_candidate,trade_date,symbol,exchange
0,20,260,1316.6,1317.5749999999998,0.0,1.519064256418392,0.34980988593155893,0.016579259008627983,300.0,7.405438250037286,7.405438250037286,long,1,2026-01-01,AXISBANK,NSE
5000,20,260,1317.4699999999998,1317.395,0.0,1.518061132322144,0.3497142857142857,0.03966437833714721,340.0,-0.5692729246192939,0.5692729246192939,short,0,2026-01-01,AXISBANK,NSE
10000,20,260,1317.365,1318.0625,0.0,1.518182128717691,0.34838709677419355,0.01929371231696813,280.0,5.294660173907694,5.294660173907694,long,1,2026-01-01,AXISBANK,NSE
20000,20,260,1317.8975,1318.565,0.0,1.5175687031809793,0.34928848641655885,0.02572513812154696,280.0,5.064885546865505,5.064885546865505,long,1,2026-01-01,AXISBANK,NSE
0,20,260,1218.0,1218.6,0.0,2.4630541871936114,-0.29733163913595934,-0.2983378561736771,300.0,4.926108374383491,4.926108374383491,long,1,2026-01-01,HCLTECH,NSE
5000,20,260,1218.7350000000001,1218.6825,0.0,2.461568757768953,-0.29044585987261146,-0.2895273716422985,300.0,-0.43077453261157234,0.43077453261157234,short,0,2026-01-01,HCLTECH,NSE
10000,20,260,1218.63,1219.0124999999998,0.0,2.461780852268158,-0.2906208718626156,-0.2922398589065256,280.0,3.1387705866399886,3.1387705866399886,long,1,2026-01-01,HCLTECH,NSE
20000,20,260,1219.0124999999998,1219.455,0.0,2.461008398190786,-0.2968553459119497,-0.2986903962390866,300.0,3.629987387332855,3.629987387332855,long,1,2026-01-01,HCLTECH,NSE
0,20,260,815.5999999999999,816.1175000000001,0.0,1.2260912211871353,-0.5784919653893696,-0.5781224220425673,300.0,6.345022069643878,6.345022069643878,long,1,2026-01-01,HDFCBANK,NSE
5000,20,260,815.6675,816.155,0.0,1.2259897568558602,-0.5685019206145967,-0.5694753033669459,280.0,5.9767000646704025,5.9767000646704025,long,1,2026-01-01,HDFCBANK,NSE
10000,20,260,816.21875,816.1587999999999,0.0,1.2263869213995797,-0.5678073510773131,-0.5686971235194586,300.0,-0.7344844749042051,0.7344844749042051,short,0,2026-01-01,HDFCBANK,NSE
20000,20,260,816.4775,816.755,0.0,1.2247734934523333,-0.5710491367861886,-0.5725177304964539,280.0,3.398746444329842,3.398746444329842,long,1,2026-01-01,HDFCBANK,NSE
0,20,260,1402.3000000000002,1403.2975000000001,0.0,1.426228339157423,-0.37670384138785623,-0.37650951199338295,300.0,7.113313841545641,7.113313841545641,long,1,2026-01-01,ICICIBANK,NSE
5000,20,260,1403.1925,1403.0725,0.0,1.425321187221607,-0.354577056778679,-0.35524280853696255,320.0,-0.8551927123336123,0.8551927123336123,short,0,2026-01-01,ICICIBANK,NSE
10000,20,260,1403.0425,1403.7175000000002,0.0,1.4254735690459706,-0.37257438551099614,-0.3719564841996201,280.0,4.810973295535822,4.810973295535822,long,1,2026-01-01,ICICIBANK,NSE
20000,20,260,1403.4775,1404.58,0.0,1.425031751489037,-0.374845869297164,-0.376501563271351,300.0,7.8554875300812705,7.8554875300812705,long,1,2026-01-01,ICICIBANK,NSE
0,20,260,1101.6999999999998,1102.3375,0.0,1.8153762367254742,-0.715527950310559,-0.179210875331565,300.0,5.786511754563611,5.786511754563611,long,1,2026-01-01,INFY,NSE
5000,20,260,1102.2325,1102.3449999999998,0.0,1.8144992095591943,-0.7027677496991577,-0.17651782846129135,320.0,1.0206558053743393,1.0206558053743393,long,0,2026-01-01,INFY,NSE
10000,20,260,1102.315,1102.75,0.0,1.8143634079192015,-0.752317880794702,-0.1882956152758133,280.0,3.946240412222871,3.946240412222871,long,1,2026-01-01,INFY,NSE
20000,20,260,1102.6,1103.2150000000001,0.0,1.8138944313445082,-0.7386215864759428,-0.18469015795868773,280.0,5.5777253763852395,5.5777253763852395,long,1,2026-01-01,INFY,NSE
0,20,260,1296.9,1297.8525,0.0,1.54213894671945,0.436498150431566,0.43672864900444297,300.0,7.344436733748729,7.344436733748729,long,1,2026-01-01,RELIANCE,NSE
5000,20,260,1297.665,1297.6799999999998,0.0,1.541229824338681,0.4535840188014101,0.45475929120275993,320.0,0.11559223682439358,0.11559223682439358,long,0,2026-01-01,RELIANCE,NSE
10000,20,260,1297.7024999999999,1298.2649999999999,0.0,1.5411852870750076,0.4435590969455511,0.44363700815313717,280.0,4.334583619897473,4.334583619897473,long,1,2026-01-01,RELIANCE,NSE
20000,20,260,1297.9275,1298.8274999999999,0.0,1.54091811753598,0.4372670807453416,0.4368368700265252,300.0,6.934131528917167,6.934131528917167,long,1,2026-01-01,RELIANCE,NSE
0,20,260,2177.7,2179.1099999999997,0.0,1.8368002938884647,-0.34892541087231355,-0.008776371308016877,300.0,6.4747210359546985,6.4747210359546985,long,1,2026-01-01,TCS,NSE
5000,20,260,2179.1324999999997,2179.1925,0.0,1.8355928333870977,0.34886499402628435,0.006378568011481423,320.0,0.2753389250098385,0.2753389250098385,long,0,2026-01-01,TCS,NSE
10000,20,260,2179.1099999999997,2180.1000000000004,0.0,1.8356117864636985,-0.3487450462351387,-0.006170662905500705,280.0,4.543139171499793,4.543139171499793,long,1,2026-01-01,TCS,NSE
20000,20,260,2179.8450000000003,2180.9399999999996,0.0,1.8349928549969878,-0.3505674653215637,-0.012285425782564793,300.0,5.0232929405501086,5.0232929405501086,long,1,2026-01-01,TCS,NSE
0,20,260,1317.5,1317.8825,0.0,3.795066413662239,0.35038084874863984,0.015829218704618064,360.0,2.90322580645113,2.90322580645113,long,1,2026-01-02,AXISBANK,NSE
5000,20,260,1317.8825,1318.025,0.0,3.79396493996999,0.34965034965034963,0.03679509398746834,400.0,1.0812800078926204,1.0812800078926204,long,0,2026-01-02,AXISBANK,NSE
10000,20,260,1318.0475,1318.085,0.0,3.7934899918250298,0.3501683501683502,0.019775280898876403,340.0,0.28451174938791224,0.28451174938791224,long,0,2026-01-02,AXISBANK,NSE
20000,20,260,1318.205,1317.62,0.0,3.793036743146931,0.3489640130861505,0.025174621653084983,360.0,-4.437852989482185,4.437852989482185,short,1,2026-01-02,AXISBANK,NSE
0,20,260,1215.8,1215.8675,0.0,4.935022207599187,-0.30484037075180226,-0.30470038482682793,380.0,0.5551899983558903,0.5551899983558903,long,0,2026-01-02,HCLTECH,NSE
5000,20,260,1215.9125,1216.1675,0.0,4.934565604022794,-0.3007518796992481,-0.3002150537634409,360.0,2.097190381710108,2.097190381710108,long,1,2026-01-02,HCLTECH,NSE
10000,20,260,1215.95,1215.7925,0.0,4.934413421603758,-0.3123181377303589,-0.3115454310121667,420.0,-1.2952835231714075,1.2952835231714075,short,0,2026-01-02,HCLTECH,NSE
20000,20,260,1216.0325,1215.4025000000001,0.0,4.934078653324718,-0.2796352583586626,-0.28055705786911844,400.0,-5.180782585990767,5.180782585990767,short,1,2026-01-02,HCLTECH,NSE
0,20,260,818.8,819.0212,0.0,3.053248656570591,-0.5717514124293785,-0.5717948717948718,340.0,2.701514411334479,2.701514411334479,long,1,2026-01-02,HDFCBANK,NSE
5000,20,260,819.0212,819.265,0.0,3.0524240398172844,-0.5730464326160816,-0.5730048367593712,340.0,2.9767239236293848,2.9767239236293848,long,1,2026-01-02,HDFCBANK,NSE
10000,20,260,819.265,819.2837,0.0,3.0515156878421514,-0.5669125395152792,-0.5666057110704741,380.0,0.22825337345019106,0.22825337345019106,long,0,2026-01-02,HDFCBANK,NSE
20000,20,260,819.0062,818.7025,0.0,3.0524799445962683,-0.5584541062801932,-0.5589789867216708,420.0,-3.708152636696144,3.708152636696144,short,1,2026-01-02,HDFCBANK,NSE
0,20,260,1402.7,1403.2475,0.0,3.564554074285307,-0.37037037037037035,-0.369627078029055,340.0,3.903186711341698,3.903186711341698,long,1,2026-01-02,ICICIBANK,NSE
5000,20,260,1402.985,1403.4425,0.0,3.5638299767994672,-0.37037037037037035,-0.369627078029055,340.0,3.2609044287730033,3.2609044287730033,long,1,2026-01-02,ICICIBANK,NSE
10000,20,260,1403.255,1403.2925,0.0,3.5631442610216952,-0.36860068259385664,-0.36871678056188306,340.0,0.26723581957597903,0.26723581957597903,long,0,2026-01-02,ICICIBANK,NSE
20000,20,260,1402.58,1402.88,0.0,3.5648590454733418,-0.3519061583577713,-0.3528567701539264,400.0,2.138915427285302,2.138915427285302,long,1,2026-01-02,ICICIBANK,NSE
0,20,260,1093.9,1094.38,0.0,4.570801718621446,-0.8341232227488151,-0.20766409510560263,420.0,4.387969649876754,4.387969649876754,long,1,2026-01-02,INFY,NSE
5000,20,260,1094.17,1094.47,0.0,4.569673816682965,-0.6886886886886887,-0.17218808442425862,400.0,2.7418042900093633,2.7418042900093633,long,1,2026-01-02,INFY,NSE
10000,20,260,1094.5675,1094.6125,0.0,4.5680143070208095,-0.7135362014690452,-0.17896653129813753,380.0,0.41112128763046024,0.41112128763046024,long,0,2026-01-02,INFY,NSE
20000,20,260,1094.485,1093.9,0.0,4.568358634426238,-0.7256830601092896,-0.18275962660443407,360.0,-5.344979602276953,5.344979602276953,short,1,2026-01-02,INFY,NSE
0,20,260,1299.7,1299.9025000000001,0.0,3.0776332999930056,0.44419391206313413,0.44484574868322047,340.0,1.5580518581218745,1.5580518581218745,long,0,2026-01-02,RELIANCE,NSE
5000,20,260,1299.52,1300.045,0.0,3.0780595912343864,0.455005055611729,0.454533189422558,400.0,4.039953213494913,4.039953213494913,long,1,2026-01-02,RELIANCE,NSE
10000,20,260,1300.135,1300.4275,0.0,3.076603583474723,0.45141065830721006,0.4512620276112118,380.0,2.2497663704155197,2.2497663704155197,long,1,2026-01-02,RELIANCE,NSE
