source_id,symbol,announcement_time_ist,announcement_date,market_session,diagnostic_trade_date,diagnostic_start_rule,diagnostic_real_l2_available,description,text,attachment_url,seq_id,no_lookahead_rule_applied
NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,20-Jul-2026 18:11:07,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Reply to Clarification- Financial results,"The Exchange had sought clarification from Bajaj Auto Limited for the quarter ended 31-Mar-2025 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015. On basis of above the Company was required to clarify the following:   -1. The company has not submitted the Statement of Impact of Audit Qualifications in case of modified opinion(s) The response of the Company is enclosed.",https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_27062025144213_NSE_clarification_Audit_Qualification_27_June_2025.pdf,106703749,1
NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,20-Jul-2026 19:55:14,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Shareholders meeting,"HCL Technologies Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on August 12, 2026",https://nsearchives.nseindia.com/corporate/HCLTECH_20072026195435_HCLTechAGMNoticeandAnnualReport2026.pdf,106704006,1
NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,20-Jul-2026 20:23:26,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Updates,HCL Technologies Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report (FY 2025-26)'.,https://nsearchives.nseindia.com/corporate/HCLTECH_20072026202247_HCLTechAGMNoticeandAnnualReport2026.pdf,106704043,1
NSE_CORPORATE_ANNOUNCEMENTS,HCLTECH,20-Jul-2026 20:31:15,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Updates,HCL Technologies Limited has informed the Exchange regarding 'Business Responsibility and Sustainability Report (FY 2025-26)'.,https://nsearchives.nseindia.com/corporate/HCLTECH_20072026203041_BRSR_Letter_and_clarification.pdf,106704052,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,20-Jul-2026 16:12:11,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,ESOP/ESOS/ESPS,ICICI Bank Limited has informed the Exchange regarding Allotment of 279055  Shares.,https://nsearchives.nseindia.com/corporate/ICICIBANK1_20072026161153_Lettertoexchange.pdf,106703492,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,20-Jul-2026 17:39:28,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Updates,"ICICI Bank Limited has informed the Exchange regarding 'Filing of Annual Report in Form 20-F for the year ended March 31, 2026'.",https://nsearchives.nseindia.com/corporate/ICICI2022_20072026173908_NSEBSE_20072026.pdf,106703685,1
NSE_CORPORATE_ANNOUNCEMENTS,ICICIBANK,20-Jul-2026 18:30:36,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Copy of Newspaper Publication,ICICI Bank Limited has informed the Exchange regarding Notice of Annual General Meeting - Newspaper Publication,https://nsearchives.nseindia.com/corporate/ICICI2022_20072026182740_BSENSE_NP_20072026.pdf,106703830,1
NSE_CORPORATE_ANNOUNCEMENTS,TECHM,20-Jul-2026 17:02:10,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,General Updates,"Tech Mahindra Limited has informed the Exchange about Notice to Shareholders regarding Scheme of Merger between Zen3 Infosolutions Private Limited, Tech Mahindra Enterprise Services Limited, Begig Private Limited and Tech Mahindra Limited",https://nsearchives.nseindia.com/corporate/TECHM_20072026170100_SE_Intimation_F_S.pdf,106703602,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 18:59:18,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Options to purchase securities,UltraTech Cement Limited has informed the Exchange about Options to purchase securities,https://nsearchives.nseindia.com/corporate/ULTRACEMCO_20072026185858_SEIntimation.pdf,106703906,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:09:30,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Record Date,UltraTech Cement Limited has informed the Exchange that Record date for the purpose of Dividend  is 30-Jul-2026.,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_20072026190851_AGM_and_Record_date.pdf,106703926,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:13:53,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Updates,UltraTech Cement Limited has informed the Exchange regarding 'Annual General Meeting and Record Date Intimation'.,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_20072026191339_AGM_and_Record_date.pdf,106703936,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:26:49,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Updates,UltraTech Cement Limited has informed the Exchange regarding 'Prior intimation regarding issue of Non-Convertible Debentures of UltraTech Cement Limited'.,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_20072026192640_Prior_Intimation_NCD.pdf,106703961,1
NSE_CORPORATE_ANNOUNCEMENTS,ULTRACEMCO,20-Jul-2026 19:55:20,2026-07-20,post_close,,market_open_next_available_unseen_real_l2_day,0,Analysts/Institutional Investor Meet/Con. Call Updates,UltraTech Cement Limited has informed the Exchange about Link of Recording,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_20072026195510_Covering_Letter_-_Earnings_call_-_audio.pdf,106704007,1
