source_id,symbol,announcement_time_ist,announcement_date,market_session,diagnostic_trade_date,diagnostic_start_rule,diagnostic_real_l2_available,description,text,attachment_url,seq_id,no_lookahead_rule_applied
NSE_CORPORATE_ANNOUNCEMENTS,BAJAJ-AUTO,22-Jul-2026 20:31:27,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,Shareholders meeting,"Bajaj Auto Limited has submitted the Exchange a copy Srutinizers report of  19th Annual General Meeting held on July 21, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/lkwalimbe_bajajauto_co_in_22072026203113_SE_Intimation_AGM_VR_Signed.pdf,106707142,1
NSE_CORPORATE_ANNOUNCEMENTS,BHARTIARTL,22-Jul-2026 16:13:11,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,Action(s) taken or orders passed,Bharti Airtel Limited has informed the Exchange about Action(s) taken or orders passed,https://nsearchives.nseindia.com/corporate/BHARTIARTL_22072026160914_BhartiAirtelReg30disclosure.pdf,106706585,1
NSE_CORPORATE_ANNOUNCEMENTS,BPCL,22-Jul-2026 20:46:39,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,Investor Presentation,Bharat Petroleum Corporation Limited has informed the Exchange about Investor Presentation,https://nsearchives.nseindia.com/corporate/BPCL22_22072026204629_stexinvestorhandouts22726s.pdf,106707155,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 12:00:06,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Outcome of Board Meeting,"Cipla Limited has submitted to the Exchange, the financial results for the period ended June 30, 2026.",https://nsearchives.nseindia.com/corporate/CIPLA_23072026115824_SEIntimationFinancialresultsQ1FY27F.pdf,106707724,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 12:39:45,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Investor Presentation,Cipla Limited has informed the Exchange about Investor Presentation,https://nsearchives.nseindia.com/corporate/CIPLA_23072026123853_SEItimationInvestorPresentationsigned.pdf,106707778,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 12:43:36,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Press Release,"Cipla Limited has informed the Exchange regarding a press release dated July 23, 2026, titled 'Q1 FY27 Results'",https://nsearchives.nseindia.com/corporate/CIPLA_23072026124248_SEIntimationPressReleasesigned.pdf,106707785,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:14:03,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Outcome of Board Meeting,"Cipla Limited has informed the Exchange regarding Outcome of Board Meeting held on July 23, 2026.",https://nsearchives.nseindia.com/corporate/CIPLA_23072026131318_SEIntimationChangeinSMPsigned.pdf,106707873,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:17:47,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Change in Management,Cipla Limited has informed the Exchange about change in management.,https://nsearchives.nseindia.com/corporate/CIPLA_23072026131707_SEIntimationChangeinSMPReportingsigned.pdf,106707879,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:24:24,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Updates,Cipla Limited has informed the Exchange regarding 'Grant Of Stock Options and  Employee Stock Appreciation Rights'.,https://nsearchives.nseindia.com/corporate/CIPLA_23072026132406_GrantofSharesBasedincentivesigned.pdf,106707884,1
NSE_CORPORATE_ANNOUNCEMENTS,CIPLA,23-Jul-2026 13:31:00,2026-07-23,regular_session,2026-07-23,first_real_tick_after_announcement,1,Updates,Cipla Limited has informed the Exchange that the Board has approved the changes in the Key Managerial Personnels (KMPs) and Officers authorised under Regulation 30(5) of the SEBI Listing Regulations.,https://nsearchives.nseindia.com/corporate/CIPLA_23072026133041_Reg30_5__BM23072026signed.pdf,106707896,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:18:02,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,Outcome of Board Meeting,"Dr. Reddy's Laboratories Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/DRREDDY_22072026161515_SE_Intimation_Outcome_results_22072026_1.pdf,106706597,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:21:28,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,Change in Management,Dr. Reddy's Laboratories Limited has informed the Exchange about change in Management,https://nsearchives.nseindia.com/corporate/DRREDDY_22072026162110_SE_intimation_Reg30_change_in_mgt_auditor_22072026_1.pdf,106706606,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:44:07,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,General Updates,Dr. Reddy's Laboratories Limited has informed the Exchange about allotment of Employee Stock Options,https://nsearchives.nseindia.com/corporate/DRREDDY_22072026164348_SE_intimation_ESOP_grants_final_with_annexure.pdf,106706646,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,22-Jul-2026 16:48:23,2026-07-22,post_close,2026-07-23,market_open_next_available_unseen_real_l2_day,1,Investor Presentation,Dr. Reddy's Laboratories Limited has informed the Exchange about Investor Presentation,https://nsearchives.nseindia.com/corporate/DRREDDY_22072026164806_SEintimation_Investor_presentation_22072026.pdf,106706656,1
NSE_CORPORATE_ANNOUNCEMENTS,DRREDDY,23-Jul-2026 08:09:46,2026-07-23,pre_open_or_overnight,2026-07-23,market_open_same_day,1,Press Release,"Dr. Reddy's Laboratories Limited has informed the Exchange regarding a press release dated July 23, 2026, titled ""Intimation of Earnings call recording"".",https://nsearchives.nseindia.com/corporate/DRREDDY_23072026080937_SE_Intimation_Earnings_call_recordings_23062026.pdf,106707432,1
